history_schema_version,stage,candidate,auroc,is_winner,config_json,control_fold_mean,control_fold_std,control_n_folds,control_fold_aurocs,auroc_ADC,auroc_FA,auroc_FLAIR,auroc_FLAIR*blur,auroc_T1w,auroc_T1w*blur,auroc_hipp-ADC,auroc_hipp-FA,auroc_hipp-FLAIR,auroc_hipp-T1w,auroc_hipp-qT1,auroc_hipp-thickness,auroc_qT1,auroc_qT1*blur,auroc_thickness,auroc_ADC_std,auroc_FA_std,auroc_FLAIR_std,auroc_FLAIR*blur_std,auroc_T1w_std,auroc_T1w*blur_std,auroc_hipp-ADC_std,auroc_hipp-FA_std,auroc_hipp-FLAIR_std,auroc_hipp-T1w_std,auroc_hipp-qT1_std,auroc_hipp-thickness_std,auroc_qT1_std,auroc_qT1*blur_std,auroc_thickness_std,normalization,wscore_preprocessing,intensity_depth_model,blur_depth_model,method,wscore_covariate_model,wscore_distribution,predictive_wscore,use_curvature_covariates,wscore_surface_smoothing_iterations,control_correlation_filter,control_correlation_quantile,prediction_variance_percentile,sample_surface,t1w_flair_self_norm,quant_sample_surface,subject_norm,dataset_norm,outlier_method,qc_alpha,cortical_smoothing,hippocampal_smoothing,site_harmonization,scoring_site_covariate,control_correlation_threshold,error
6,scoring,knn_half_controls,0.5692132035375895,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 10, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 5, ""intensity_depth_model"": ""sample_midthickness_swm2"", ""method"": ""wscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""midthickness"", ""sample_surface"": ""midthickness"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": ""swm2"", ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""knn"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.5692132035375895,0.0,1.0,[0.569213],0.576346,0.509516,0.678276,0.643414,0.534337,0.491927,0.711368,0.507019,0.656114,0.548,0.572982,0.531299,0.554618,0.500941,0.482491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_midthickness_swm2,boundary_gradient,wscore,knn,gaussian,False,False,0,False,,,midthickness,swm2,midthickness,wmmean,ravel,robpca,0.1,10,5,none,False,0.6,
6,scoring,gp_rbf_ard,0.5820593168203056,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 10, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 5, ""intensity_depth_model"": ""sample_midthickness_swm2"", ""method"": ""wscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""midthickness"", ""sample_surface"": ""midthickness"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": ""swm2"", ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""gaussian_process"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.5820593168203056,0.0,1.0,[0.582059],0.620424,0.508282,0.772437,0.65043,0.546034,0.47685,0.719461,0.522229,0.599315,0.582244,0.582459,0.545612,0.606222,0.490748,0.474769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_midthickness_swm2,boundary_gradient,wscore,gaussian_process,gaussian,False,False,0,False,,,midthickness,swm2,midthickness,wmmean,ravel,robpca,0.1,10,5,none,False,0.6,
6,scoring,gp_matern32_ard,0.5818317388383115,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 10, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 5, ""intensity_depth_model"": ""sample_midthickness_swm2"", ""method"": ""wscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""midthickness"", ""sample_surface"": ""midthickness"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": ""swm2"", ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""gaussian_process_matern32"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.5818317388383115,0.0,1.0,[0.581832],0.620012,0.50242,0.776408,0.650673,0.54713,0.47464,0.719806,0.526134,0.600434,0.583139,0.58063,0.544736,0.607662,0.482375,0.473862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_midthickness_swm2,boundary_gradient,wscore,gaussian_process_matern32,gaussian,False,False,0,False,,,midthickness,swm2,midthickness,wmmean,ravel,robpca,0.1,10,5,none,False,0.6,
6,scoring,gp_matern52_ard,0.5817375373858192,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 10, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 5, ""intensity_depth_model"": ""sample_midthickness_swm2"", ""method"": ""wscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""midthickness"", ""sample_surface"": ""midthickness"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": ""swm2"", ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""gaussian_process_matern52"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.5817375373858192,0.0,1.0,[0.581738],0.621763,0.506013,0.77679,0.650641,0.546306,0.474629,0.719699,0.522151,0.599651,0.583436,0.57983,0.545932,0.6036,0.481891,0.473785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_midthickness_swm2,boundary_gradient,wscore,gaussian_process_matern52,gaussian,False,False,0,False,,,midthickness,swm2,midthickness,wmmean,ravel,robpca,0.1,10,5,none,False,0.6,
6,scoring,gp_rational_quadratic_ard,0.5816999946818294,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 10, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 5, ""intensity_depth_model"": ""sample_midthickness_swm2"", ""method"": ""wscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""midthickness"", ""sample_surface"": ""midthickness"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": ""swm2"", ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""gaussian_process_rational_quadratic"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.5816999946818294,0.0,1.0,[0.5817],0.622947,0.502433,0.777601,0.6504,0.546306,0.474649,0.719509,0.523899,0.599534,0.582245,0.57981,0.545854,0.606481,0.481403,0.473724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_midthickness_swm2,boundary_gradient,wscore,gaussian_process_rational_quadratic,gaussian,False,False,0,False,,,midthickness,swm2,midthickness,wmmean,ravel,robpca,0.1,10,5,none,False,0.6,
6,scoring,WINNER:gp_rbf_ard,0.5820593168203056,True,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 10, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 5, ""intensity_depth_model"": ""sample_midthickness_swm2"", ""method"": ""wscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""midthickness"", ""sample_surface"": ""midthickness"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": ""swm2"", ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""gaussian_process"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.5820593168203056,0.0,1.0,[0.582059],0.620424,0.508282,0.772437,0.65043,0.546034,0.47685,0.719461,0.522229,0.599315,0.582244,0.582459,0.545612,0.606222,0.490748,0.474769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_midthickness_swm2,boundary_gradient,wscore,gaussian_process,gaussian,False,False,0,False,,,midthickness,swm2,midthickness,wmmean,ravel,robpca,0.1,10,5,none,False,0.6,
6,gp_uncertainty,uncertainty_p95,0.5779459179472353,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 10, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 5, ""intensity_depth_model"": ""sample_midthickness_swm2"", ""method"": ""wscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": 95.0, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""midthickness"", ""sample_surface"": ""midthickness"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": ""swm2"", ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""gaussian_process"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.5779459179472353,0.0,1.0,[0.577946],0.617965,0.506791,0.771691,0.65043,0.545965,0.474697,0.719461,0.486973,0.593137,0.582244,0.582459,0.54288,0.606197,0.490748,0.470335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_midthickness_swm2,boundary_gradient,wscore,gaussian_process,gaussian,False,False,0,False,,95.0,midthickness,swm2,midthickness,wmmean,ravel,robpca,0.1,10,5,none,False,0.6,
6,gp_uncertainty,uncertainty_p90,0.5810480870211605,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 10, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 5, ""intensity_depth_model"": ""sample_midthickness_swm2"", ""method"": ""wscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": 90.0, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""midthickness"", ""sample_surface"": ""midthickness"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": ""swm2"", ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""gaussian_process"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.5810480870211605,0.0,1.0,[0.581048],0.618247,0.51053,0.764047,0.65043,0.545181,0.474697,0.719461,0.522229,0.599315,0.582243,0.582459,0.545612,0.611489,0.490748,0.469809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_midthickness_swm2,boundary_gradient,wscore,gaussian_process,gaussian,False,False,0,False,,90.0,midthickness,swm2,midthickness,wmmean,ravel,robpca,0.1,10,5,none,False,0.6,
6,gp_uncertainty,uncertainty_p80,0.5816434400646384,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 10, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 5, ""intensity_depth_model"": ""sample_midthickness_swm2"", ""method"": ""wscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": 80.0, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""midthickness"", ""sample_surface"": ""midthickness"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": ""swm2"", ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""gaussian_process"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.5816434400646384,0.0,1.0,[0.581643],0.618821,0.509502,0.767225,0.65043,0.552031,0.474697,0.719461,0.522229,0.599315,0.582245,0.582457,0.545613,0.611029,0.490748,0.468502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_midthickness_swm2,boundary_gradient,wscore,gaussian_process,gaussian,False,False,0,False,,80.0,midthickness,swm2,midthickness,wmmean,ravel,robpca,0.1,10,5,none,False,0.6,
6,gp_uncertainty,WINNER:keep,0.5820593168203056,True,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 10, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 5, ""intensity_depth_model"": ""sample_midthickness_swm2"", ""method"": ""wscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""midthickness"", ""sample_surface"": ""midthickness"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": ""swm2"", ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""gaussian_process"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.5820593168203056,0.0,1.0,[0.582059],0.620424,0.508282,0.772437,0.65043,0.546034,0.47685,0.719461,0.522229,0.599315,0.582244,0.582459,0.545612,0.606222,0.490748,0.474769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_midthickness_swm2,boundary_gradient,wscore,gaussian_process,gaussian,False,False,0,False,,,midthickness,swm2,midthickness,wmmean,ravel,robpca,0.1,10,5,none,False,0.6,
