history_schema_version,stage,candidate,auroc,is_winner,config_json,control_fold_mean,control_fold_std,control_n_folds,control_fold_aurocs,auroc_ADC,auroc_FA,auroc_FLAIR,auroc_FLAIR*blur,auroc_T1w,auroc_T1w*blur,auroc_hipp-ADC,auroc_hipp-FA,auroc_hipp-FLAIR,auroc_hipp-T1w,auroc_hipp-qT1,auroc_hipp-thickness,auroc_qT1,auroc_qT1*blur,auroc_thickness,auroc_ADC_std,auroc_FA_std,auroc_FLAIR_std,auroc_FLAIR*blur_std,auroc_T1w_std,auroc_T1w*blur_std,auroc_hipp-ADC_std,auroc_hipp-FA_std,auroc_hipp-FLAIR_std,auroc_hipp-T1w_std,auroc_hipp-qT1_std,auroc_hipp-thickness_std,auroc_qT1_std,auroc_qT1*blur_std,auroc_thickness_std,normalization,wscore_preprocessing,intensity_depth_model,blur_depth_model,method,wscore_covariate_model,wscore_distribution,predictive_wscore,use_curvature_covariates,wscore_surface_smoothing_iterations,control_correlation_filter,control_correlation_quantile,prediction_variance_percentile,sample_surface,t1w_flair_self_norm,quant_sample_surface,subject_norm,dataset_norm,outlier_method,qc_alpha,cortical_smoothing,hippocampal_smoothing,site_harmonization,scoring_site_covariate,control_correlation_threshold
6,dataset_norm,WINNER:ravel,0.5688280555964121,True,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 0, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 0, ""intensity_depth_model"": ""sample_white"", ""method"": ""zscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""white"", ""sample_surface"": ""white"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.5688280555964121,0.0,1.0,[0.568828],0.551788,0.510225,0.546503,0.609279,0.532724,0.565085,0.748339,0.528322,0.61777,0.581077,0.675451,0.568346,0.555819,0.552733,0.554233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_white,boundary_gradient,zscore,linear,gaussian,False,False,0,False,,,white,,white,wmmean,ravel,robpca,0.1,0,0,none,False,0.6
6,cortical_smoothing,cortex_2mm,0.5739757413779564,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 2, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 0, ""intensity_depth_model"": ""sample_white"", ""method"": ""zscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""white"", ""sample_surface"": ""white"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.5739757413779564,0.0,1.0,[0.573976],0.55839,0.513055,0.556728,0.627998,0.532043,0.573265,0.748339,0.528322,0.61777,0.581077,0.675451,0.568346,0.563823,0.559696,0.55621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_white,boundary_gradient,zscore,linear,gaussian,False,False,0,False,,,white,,white,wmmean,ravel,robpca,0.1,2,0,none,False,0.6
6,cortical_smoothing,cortex_5mm,0.5864499610818759,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 5, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 0, ""intensity_depth_model"": ""sample_white"", ""method"": ""zscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""white"", ""sample_surface"": ""white"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.5864499610818759,0.0,1.0,[0.58645],0.584924,0.522715,0.581456,0.657844,0.535814,0.587275,0.748339,0.528322,0.61777,0.581077,0.675451,0.568346,0.582284,0.57139,0.566683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_white,boundary_gradient,zscore,linear,gaussian,False,False,0,False,,,white,,white,wmmean,ravel,robpca,0.1,5,0,none,False,0.6
6,cortical_smoothing,cortex_10mm,0.5992378477184795,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 10, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 0, ""intensity_depth_model"": ""sample_white"", ""method"": ""zscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""white"", ""sample_surface"": ""white"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.5992378477184795,0.0,1.0,[0.599238],0.614607,0.52662,0.612139,0.687761,0.539918,0.60293,0.748339,0.528322,0.61777,0.581077,0.675451,0.568346,0.598199,0.583549,0.576168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_white,boundary_gradient,zscore,linear,gaussian,False,False,0,False,,,white,,white,wmmean,ravel,robpca,0.1,10,0,none,False,0.6
6,cortical_smoothing,WINNER:cortex_10mm,0.5992378477184795,True,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 10, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 0, ""intensity_depth_model"": ""sample_white"", ""method"": ""zscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""white"", ""sample_surface"": ""white"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.5992378477184795,0.0,1.0,[0.599238],0.614607,0.52662,0.612139,0.687761,0.539918,0.60293,0.748339,0.528322,0.61777,0.581077,0.675451,0.568346,0.598199,0.583549,0.576168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_white,boundary_gradient,zscore,linear,gaussian,False,False,0,False,,,white,,white,wmmean,ravel,robpca,0.1,10,0,none,False,0.6
6,hippocampal_smoothing,hippocampus_1mm,0.6004190444184476,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 10, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 1, ""intensity_depth_model"": ""sample_white"", ""method"": ""zscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""white"", ""sample_surface"": ""white"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.6004190444184476,0.0,1.0,[0.600419],0.614607,0.52662,0.612139,0.687761,0.539918,0.60293,0.75869,0.530263,0.614173,0.585141,0.697418,0.569998,0.598199,0.583549,0.576168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_white,boundary_gradient,zscore,linear,gaussian,False,False,0,False,,,white,,white,wmmean,ravel,robpca,0.1,10,1,none,False,0.6
6,hippocampal_smoothing,hippocampus_2mm,0.6019717655193794,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 10, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 2, ""intensity_depth_model"": ""sample_white"", ""method"": ""zscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""white"", ""sample_surface"": ""white"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.6019717655193794,0.0,1.0,[0.601972],0.614607,0.52662,0.612139,0.687761,0.539918,0.60293,0.7695,0.544782,0.598192,0.587477,0.725447,0.577683,0.598199,0.583549,0.576169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_white,boundary_gradient,zscore,linear,gaussian,False,False,0,False,,,white,,white,wmmean,ravel,robpca,0.1,10,2,none,False,0.6
6,hippocampal_smoothing,hippocampus_5mm,0.6048596384954232,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 10, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 5, ""intensity_depth_model"": ""sample_white"", ""method"": ""zscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""white"", ""sample_surface"": ""white"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.6048596384954232,0.0,1.0,[0.60486],0.614607,0.52662,0.612139,0.687761,0.539918,0.60293,0.801205,0.565732,0.569748,0.5845,0.761582,0.600471,0.598199,0.583549,0.576168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_white,boundary_gradient,zscore,linear,gaussian,False,False,0,False,,,white,,white,wmmean,ravel,robpca,0.1,10,5,none,False,0.6
6,hippocampal_smoothing,WINNER:hippocampus_5mm,0.6048596384954232,True,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 10, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 5, ""intensity_depth_model"": ""sample_white"", ""method"": ""zscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""white"", ""sample_surface"": ""white"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.6048596384954232,0.0,1.0,[0.60486],0.614607,0.52662,0.612139,0.687761,0.539918,0.60293,0.801205,0.565732,0.569748,0.5845,0.761582,0.600471,0.598199,0.583549,0.576168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_white,boundary_gradient,zscore,linear,gaussian,False,False,0,False,,,white,,white,wmmean,ravel,robpca,0.1,10,5,none,False,0.6
6,sample_surface,midthickness,0.6073273452242823,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 10, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 5, ""intensity_depth_model"": ""sample_midthickness"", ""method"": ""zscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""midthickness"", ""sample_surface"": ""midthickness"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.6073273452242823,0.0,1.0,[0.607327],0.614607,0.52662,0.653978,0.687761,0.524606,0.60293,0.801205,0.565732,0.569748,0.5845,0.761582,0.600471,0.598199,0.583549,0.576169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_midthickness,boundary_gradient,zscore,linear,gaussian,False,False,0,False,,,midthickness,,midthickness,wmmean,ravel,robpca,0.1,10,5,none,False,0.6
6,sample_surface,swm1,0.602969123932813,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 10, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 5, ""intensity_depth_model"": ""sample_swm1"", ""method"": ""zscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""swm1"", ""sample_surface"": ""swm1"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.602969123932813,0.0,1.0,[0.602969],0.614607,0.52662,0.567666,0.687761,0.564068,0.60293,0.801205,0.565732,0.569748,0.5845,0.761582,0.600471,0.598199,0.583549,0.576168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_swm1,boundary_gradient,zscore,linear,gaussian,False,False,0,False,,,swm1,,swm1,wmmean,ravel,robpca,0.1,10,5,none,False,0.6
6,sample_surface,WINNER:midthickness,0.6073273452242823,True,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 10, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 5, ""intensity_depth_model"": ""sample_midthickness"", ""method"": ""zscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""midthickness"", ""sample_surface"": ""midthickness"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.6073273452242823,0.0,1.0,[0.607327],0.614607,0.52662,0.653978,0.687761,0.524606,0.60293,0.801205,0.565732,0.569748,0.5845,0.761582,0.600471,0.598199,0.583549,0.576169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_midthickness,boundary_gradient,zscore,linear,gaussian,False,False,0,False,,,midthickness,,midthickness,wmmean,ravel,robpca,0.1,10,5,none,False,0.6
6,t1w_flair_self_norm,swm2,0.6059118413808922,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 10, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 5, ""intensity_depth_model"": ""sample_midthickness_swm2"", ""method"": ""zscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""midthickness"", ""sample_surface"": ""midthickness"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": ""swm2"", ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.6059118413808922,0.0,1.0,[0.605912],0.614607,0.52662,0.654905,0.687761,0.508463,0.60293,0.801205,0.565732,0.569748,0.5845,0.761582,0.600471,0.598199,0.583549,0.576169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_midthickness_swm2,boundary_gradient,zscore,linear,gaussian,False,False,0,False,,,midthickness,swm2,midthickness,wmmean,ravel,robpca,0.1,10,5,none,False,0.6
6,t1w_flair_self_norm,owncortex,0.6037740447077745,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 10, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 5, ""intensity_depth_model"": ""sample_midthickness_owncortex"", ""method"": ""zscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""midthickness"", ""sample_surface"": ""midthickness"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": ""owncortex"", ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.6037740447077745,0.0,1.0,[0.603774],0.614607,0.52662,0.616999,0.687761,0.523388,0.60293,0.801205,0.565732,0.569748,0.5845,0.761582,0.600471,0.598198,0.583549,0.576168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_midthickness_owncortex,boundary_gradient,zscore,linear,gaussian,False,False,0,False,,,midthickness,owncortex,midthickness,wmmean,ravel,robpca,0.1,10,5,none,False,0.6
6,t1w_flair_self_norm,WINNER:keep,0.6073273452242823,True,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 10, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 5, ""intensity_depth_model"": ""sample_midthickness"", ""method"": ""zscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""midthickness"", ""sample_surface"": ""midthickness"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.6073273452242823,0.0,1.0,[0.607327],0.614607,0.52662,0.653978,0.687761,0.524606,0.60293,0.801205,0.565732,0.569748,0.5845,0.761582,0.600471,0.598199,0.583549,0.576169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_midthickness,boundary_gradient,zscore,linear,gaussian,False,False,0,False,,,midthickness,,midthickness,wmmean,ravel,robpca,0.1,10,5,none,False,0.6
6,blur,gray_white_contrast,0.5926503604896313,False,"{""blur_depth_model"": ""gray_white_contrast"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 10, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 5, ""intensity_depth_model"": ""sample_midthickness"", ""method"": ""zscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""midthickness"", ""sample_surface"": ""midthickness"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.5926503604896313,0.0,1.0,[0.59265],0.614607,0.52662,0.653978,0.579796,0.524606,0.536509,0.801205,0.565732,0.569748,0.5845,0.761582,0.600471,0.598198,0.616766,0.576169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_midthickness,gray_white_contrast,zscore,linear,gaussian,False,False,0,False,,,midthickness,,midthickness,wmmean,ravel,robpca,0.1,10,5,none,False,0.6
6,blur,juxtacortical_gradient,0.6011660357709195,False,"{""blur_depth_model"": ""juxtacortical_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 10, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 5, ""intensity_depth_model"": ""sample_midthickness"", ""method"": ""zscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""midthickness"", ""sample_surface"": ""midthickness"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.6011660357709195,0.0,1.0,[0.601166],0.614607,0.526621,0.653978,0.63859,0.524606,0.594021,0.801205,0.565732,0.569748,0.5845,0.761582,0.600471,0.598199,0.56724,0.576168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_midthickness,juxtacortical_gradient,zscore,linear,gaussian,False,False,0,False,,,midthickness,,midthickness,wmmean,ravel,robpca,0.1,10,5,none,False,0.6
6,blur,WINNER:keep,0.6073273452242823,True,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 10, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 5, ""intensity_depth_model"": ""sample_midthickness"", ""method"": ""zscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""midthickness"", ""sample_surface"": ""midthickness"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.6073273452242823,0.0,1.0,[0.607327],0.614607,0.52662,0.653978,0.687761,0.524606,0.60293,0.801205,0.565732,0.569748,0.5845,0.761582,0.600471,0.598199,0.583549,0.576169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_midthickness,boundary_gradient,zscore,linear,gaussian,False,False,0,False,,,midthickness,,midthickness,wmmean,ravel,robpca,0.1,10,5,none,False,0.6
6,site_harmonization,meancenter,0.5992809403743448,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 10, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 5, ""intensity_depth_model"": ""sample_midthickness"", ""method"": ""zscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""midthickness"", ""sample_surface"": ""midthickness"", ""scoring_site_covariate"": false, ""site_harmonization"": ""meancenter"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.5992809403743448,0.0,1.0,[0.599281],0.522611,0.52703,0.652634,0.688919,0.52466,0.6049,0.80861,0.564453,0.569862,0.583629,0.761582,0.60082,0.598199,0.583549,0.576558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_midthickness,boundary_gradient,zscore,linear,gaussian,False,False,0,False,,,midthickness,,midthickness,wmmean,ravel,robpca,0.1,10,5,meancenter,False,0.6
